id,name,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,wifi,Pets,hot_tub,square_feet,price,weekly_price,monthly_price,review_scores_rating,enjoy_stay
31209708,Modern Historic Downtown Sanctuary +walkable,Denver,CO,80203,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Wide hallways""}",TRUE,FALSE,FALSE,,$105.00 ,,,95,Yes
31222017,"Historic, Capitol Hill condo in Denver's most walkable neighborhood! Walk score: 94; Bike score: 97",Denver,CO,80203,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",Microwave,""Coffee maker"",Refrigerator,Dishwasher}",TRUE,FALSE,FALSE,,$129.00 ,,,95,Yes
31222821,Your Next Denver Stay,Denver,CO,80220,House,Entire home/apt,4,2,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony""}",TRUE,FALSE,FALSE,,$175.00 ,,,95,Yes
31224970,Walkable Art Lover's Lair - The ❤️ of Downtown!,Denver,CO,80203,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home""}",TRUE,FALSE,FALSE,,$79.00 ,,,96,Yes
31233302,★AMAZING MODERN MILE HIGH HOME ★,Denver,CO,80204,House,Entire home/apt,8,2,3,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware""}",TRUE,FALSE,FALSE,,$240.00 ,,,100,Yes
31243020,Perfect West Highlands Locale!Home away from Home!,Denver,CO,80212,Condominium,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Handheld shower head""}",TRUE,FALSE,FALSE,,$75.00 ,,,99,Yes
31261351,"Downtown mansion!  6 bedroom, 5 full bathrooms!",Denver,CO,80218,House,Entire home/apt,16,5,6,11,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",Bathtub,""Children’s books and toys"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",TRUE,TRUE,FALSE,,$350.00 ,,,97,Yes
31261902,Cozy Highlands Townhome,Denver,CO,80212,Townhouse,Entire home/apt,4,1,2,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water""}",TRUE,FALSE,FALSE,,$90.00 ,,,100,Yes
31262420,"Cozy Congress Park Apartment, GREAT Walkability!",Denver,CO,80206,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Wifi,Kitchen,Gym,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",TRUE,FALSE,FALSE,,$95.00 ,,,97,Yes
31282406,Stylish Master Bedroom w/pvt En Suite Bathroom,Denver,CO,80224,Condominium,Private room,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",Bathtub,""Room-darkening shades"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance""}",TRUE,FALSE,FALSE,,$40.00 ,,,97,Yes
31284130,Fun & Stylish Denver Condo w/Courtyard View,Denver,CO,80224,Condominium,Entire home/apt,8,2,3,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Well-lit path to entrance""}",TRUE,FALSE,FALSE,,$99.00 ,,,97,Yes
31289444,"Historic home, sleeps 12, hot tub, mins to Denver!",Denver,CO,80203,House,Entire home/apt,12,2.5,5,8,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Children’s dinnerware"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven}",TRUE,FALSE,TRUE,,$600.00 ,,,96,Yes
31291903,1902 Historic Escape w/Rooftop Deck 420 Friendly,Denver,CO,80206,Apartment,Entire home/apt,5,1,2,5,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance""}",TRUE,FALSE,FALSE,,$99.00 ,,,95,Yes
31293289,Colorado Contemporary East Colfax [3Bed/1Bath],Denver,CO,80220,House,Entire home/apt,7,1,3,5,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",TRUE,FALSE,FALSE,,$95.00 ,,,98,Yes
31327581,★ Beautiful Design ★ Intimate & Social | Relaxing,Denver,CO,80224,House,Entire home/apt,6,1,2,3,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven}",TRUE,FALSE,FALSE,,$109.00 ,,,93,Yes
31333659,Historic Potter Highlands Casita,Denver,CO,80211,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""No stairs or steps to enter"",""No stairs or steps to enter""}",TRUE,FALSE,FALSE,,$90.00 ,,,100,Yes
31336941,Casa Nueva - Work or Travel with Ease,Denver,CO,80205,House,Private room,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Dishes and silverware""}",TRUE,FALSE,FALSE,,$89.00 ,,,100,Yes
31356691,Brand New Modern Farmhouse Studio in Platt Park!,Denver,CO,80210,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Flat path to guest entrance""}",TRUE,FALSE,FALSE,,$100.00 ,,,99,Yes
31364596,"Monthly Rental Dtown Studio, Wlk Denver Museum",Denver,CO,80204,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Well-lit path to entrance""}",TRUE,FALSE,FALSE,,$50.00 ,,,90,Yes
31378789,City Park Private Rooms With Separate Entrance,Denver,CO,80206,Townhouse,Private room,3,1,2,3,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Self check-in"",Keypad}",TRUE,FALSE,FALSE,,$100.00 ,,,90,Yes
31380167,Luxury Rowhome 5 min to Broncos Stadium & Downtown,Denver,CO,80204,Townhouse,Entire home/apt,6,2.5,2,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Lake access""}",TRUE,FALSE,FALSE,,$130.00 ,,,99,Yes
31398949,Comfortable Cozy Condo Capitol Hill for 3+PARKING,Denver,CO,80203,Condominium,Entire home/apt,3,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",TRUE,FALSE,FALSE,,$180.00 ,,,90,Yes
31404621,"Cozy getaway near stadium, Sloan's Lake, downtown!",Denver,CO,80204,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Lake access""}",TRUE,TRUE,FALSE,,$69.00 ,,,90,Yes
31405785,Cozy Private Suite blocks from Washington Park!,Denver,CO,80210,Guest suite,Entire home/apt,4,1,1,2,Real Bed,"{Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard""}",TRUE,FALSE,FALSE,,$70.00 ,,,90,Yes
31461405,Luxury Home Away from Home,Denver,CO,80211,Townhouse,Entire home/apt,6,3.5,3,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""High chair"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Lake access""}",TRUE,FALSE,FALSE,,$400.00 ,,,100,Yes
31463248,NEW-Updated Denver Apartment - Recently Renovated!,Denver,CO,80219,Apartment,Entire home/apt,6,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Hangers,""Hair dryer"",""High chair"",""Pack ’n Play/travel crib"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Other}",TRUE,FALSE,FALSE,,$155.00 ,,,100,Yes
31463598,New Beautiful Modern Home-Minutes from Everything!,Denver,CO,80204,House,Entire home/apt,10,2.5,3,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Lake access""}",TRUE,FALSE,FALSE,,$269.00 ,,,,No
31473307,"""The SunnySide Gem""",Denver,CO,80211,House,Entire home/apt,6,1.5,2,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Outlet covers"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallways"",""Wide entrance for guests"",""Flat path to guest entrance"",""Disabled parking spot"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Accessible-height toilet""}",TRUE,TRUE,FALSE,,$129.00 ,,,96,Yes
31488847,"Lohi Apt. Excellent location, Walk to everything!",Denver,CO,80211,Guest suite,Entire home/apt,3,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed"",Kitchenette}",TRUE,TRUE,FALSE,,$99.00 ,,,99,Yes
31489307,"Historic Bungalow, fully updated",Denver,CO,80205,Bungalow,Entire home/apt,4,1,2,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""BBQ grill""}",TRUE,FALSE,FALSE,,$85.00 ,,,,No
